Time,Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
22574,3849.95,-0.092234,-0.866196,0.972774,1.89994,-0.283094,-0.883854,0.635381,-0.102386,-0.093204,-0.629872,-0.219192,-1.208838,0.599982,-0.21837,-2.225578,-0.329289,-1.213844,-0.582079,-1.499804,-0.426997,0.566012,0.741364,0.561088,-2.65321,0.198913,1.165768,0.086239,-0.975568,0
136312,2783.63,0.401826,-3.239438,0.117859,-2.010694,-1.283289,-0.363913,-0.360543,-0.180437,-0.719412,-1.321926,1.450042,-0.53777,-0.309285,-0.329044,0.475286,-0.016054,-1.453586,0.779459,0.321552,2.033893,-0.790104,-0.253171,0.633427,-0.735895,0.373001,1.080099,-0.00397,-0.230264,0
141550,1278.97,0.407656,0.552567,-0.199666,-2.589064,1.371387,-0.433203,-1.205299,2.388447,0.757862,0.186687,-0.608828,-0.515831,-0.592957,-0.960242,-0.857068,0.414728,1.147381,0.529826,-0.04026,-0.694448,0.256212,-0.004757,-0.810056,-0.212993,0.602983,0.631595,0.476326,-0.055911,0
150334,1511.0,0.528768,-1.108059,-1.707175,2.062213,0.494538,-1.647413,-0.990263,1.443614,-0.273865,-1.525815,-0.614347,0.265608,-0.28667,-0.761845,1.673752,0.504811,-0.622209,0.867847,-0.167126,-0.378072,0.184549,0.030053,-0.212985,-0.009634,1.306184,-0.610313,-0.116746,0.22454,0
118831,3660.06,-1.057471,0.661789,0.324568,0.753434,-0.803464,1.37116,-0.6842,-1.450778,-0.35503,1.023147,0.157647,0.473334,-0.832313,-0.28659,0.367542,-0.294733,0.893914,1.640599,-1.319462,1.812954,0.06577,-0.522007,-1.982017,1.706699,0.933338,-1.313031,1.66617,-0.411799,0
135504,4256.02,-0.749811,0.637848,-0.126104,-0.571372,1.169155,1.648003,-0.444044,-0.728052,-0.716027,0.730879,-1.177103,-0.0891,-0.924681,1.186539,0.131007,-1.935473,-1.471875,0.217518,0.198602,-0.052409,0.392676,-0.813909,0.928891,1.067113,1.526044,-0.178811,-0.88232,0.414876,0
95257,3357.45,1.485868,0.28359,0.553956,0.171599,0.967707,2.250775,-1.198526,-0.892994,0.2323,-0.086669,1.003488,-1.681839,1.784601,-1.495581,-0.820705,-0.543704,-0.182651,1.932376,1.795074,1.73811,-1.202487,2.108375,0.417955,-0.461633,-1.06402,1.043256,-0.688651,0.379198,0
64291,4047.84,-0.220572,2.496818,0.857819,0.243218,0.288958,1.147651,0.294516,0.371676,1.496775,-0.550078,-1.081735,-1.231011,0.799753,-2.082179,-0.814451,-1.555003,1.267703,1.42758,-1.331542,0.378595,-1.165889,1.5586,-1.306582,0.503752,-1.341405,1.700023,0.239228,-0.917395,0
127600,3833.51,0.306014,-0.138052,1.232921,-0.595521,-0.039586,-0.395447,-1.224722,1.572209,-0.010208,-0.184099,-0.289297,-0.883549,1.498185,-1.760828,0.592554,0.765811,0.266078,0.783441,-0.157101,-0.514778,1.433476,1.070142,-1.060059,-2.664539,1.657175,0.110846,-0.805606,-0.790827,0
50428,749.37,1.054666,-0.28564,0.336993,0.141778,-0.298474,-0.41268,-2.365122,0.109174,0.281741,-1.010915,2.538908,0.559897,1.1249,-0.847399,-0.830068,0.368894,0.292505,-1.691231,0.075493,-0.195809,-1.539873,0.415031,-0.434597,1.226097,0.562489,-0.098118,0.672967,0.170058,0
131374,2120.3,0.463443,0.683672,-1.04636,0.354813,-0.539939,-0.467894,1.91962,0.501166,1.935261,-0.077044,-1.142564,-1.39511,-0.601372,0.63697,-0.869382,-0.111249,-0.586298,0.109792,-0.443934,-0.716806,2.166348,-1.004701,0.849292,-0.496361,-1.064015,0.208776,1.31437,1.462263,0
131127,765.77,0.546523,-0.055447,-2.149314,2.01553,-1.336792,1.985638,0.197928,-0.664309,1.203443,-2.844459,1.472371,-0.913683,-1.539686,-0.356308,1.407085,-0.250767,-0.902698,0.246326,0.164404,0.693333,-0.137763,0.887302,0.504536,0.187181,-0.279546,0.220133,-0.519594,0.999936,0
111317,1176.94,0.894578,1.160494,-0.8247,0.963451,1.528329,-0.115541,2.009492,0.495808,0.587745,0.08871,0.121248,-1.133643,-0.460143,-0.369959,0.28755,1.966104,-0.044963,0.215571,-0.44703,1.222889,-0.850479,1.11531,-0.822231,0.029817,0.537023,1.186627,0.088121,-0.56867,0
139789,4346.43,-2.116664,-1.268806,1.333488,1.739323,-0.520513,1.269233,-1.043659,-0.471918,0.545698,0.11422,0.262318,0.341305,0.091832,-0.39241,-1.096189,1.146394,-1.125673,-0.109807,0.153593,0.467325,0.861149,-0.344475,-0.593274,1.026231,-0.047052,-0.368363,0.654702,-0.805414,0
127449,2364.99,-0.48995,-1.252174,1.823491,-1.343571,0.028201,1.191435,0.479795,-1.64076,-0.603066,0.84515,-0.809361,1.131742,1.144343,-1.877831,0.551747,0.205321,-0.107458,0.64605,-0.254893,0.28363,-0.562233,-1.067701,0.052597,-0.348676,0.612416,-0.11828,0.883323,-0.381151,0
28699,2677.26,0.468606,0.765809,-0.237901,-0.347197,-0.910248,0.189548,0.894609,0.430871,-0.700869,0.299812,0.798751,0.154154,-0.054605,0.861425,-0.27906,-0.538049,0.981237,0.779156,-0.537826,-1.039235,0.338197,0.42692,-0.800667,0.822887,-1.174608,0.462008,3.477823,1.533889,0
73686,893.05,1.387644,-1.164811,-1.460959,0.242247,-0.259451,-1.451641,-0.189346,-0.009852,0.141408,0.977335,-0.365925,1.993503,2.966366,1.310524,-1.765823,1.289997,-1.267051,-1.672171,-0.077077,1.093393,1.243081,1.067915,-0.520447,0.364668,-0.030167,-0.632232,-1.357575,-0.016519,0
67661,1562.05,0.066096,0.609099,-0.648414,-1.921101,2.850777,-0.093919,-1.44445,-1.097198,0.166774,0.547031,-1.147785,0.153949,-0.432696,-0.335471,-0.499009,0.1105,0.642179,1.35484,0.481261,0.839897,0.713255,-0.640039,0.691869,0.122579,0.117621,-0.919375,1.494179,0.181387,0
44247,1152.0,-0.844716,0.370003,1.137806,1.181859,-0.725998,0.146966,-0.264481,1.645385,-0.849765,1.036524,1.45566,-0.094145,0.591058,0.085461,-1.048581,-0.648329,0.99591,-1.476452,-1.557464,0.278092,0.426493,0.52871,-1.226822,-0.108087,-0.706698,1.403577,-0.642493,-0.825321,0
147820,1031.72,-0.818086,-0.694488,-0.591013,0.64221,1.448596,1.277921,0.626397,-0.766454,0.703297,2.621425,-0.385849,-0.784172,-0.598591,0.118721,0.255778,-0.590586,-0.260234,-0.405899,0.693902,-0.301373,0.654631,-0.90744,-0.142367,-0.509379,-0.283316,-0.02398,-0.600162,0.023035,0
105113,3190.17,0.883861,0.36717,0.589124,-0.367159,-0.027806,0.019458,0.58822,0.609101,-0.277298,0.420017,-1.859383,0.20299,0.406282,-1.067822,-0.655582,0.661862,0.033363,-0.887578,-0.725748,0.043905,0.040074,-1.136679,-0.216765,-0.16582,-0.46331,0.890654,0.142995,-1.519696,0
4621,1285.16,-0.217774,-1.234592,0.168558,-0.183334,0.679938,-1.208606,-0.001629,-0.362548,1.127321,0.184024,-0.268707,-0.826776,-0.125573,-0.441489,0.090902,0.95232,-0.479484,-0.721764,0.618423,-0.909893,0.811095,0.204867,-0.042856,-0.38227,-1.109386,0.690278,0.06211,-1.38677,0
146106,3160.45,-0.0072,-0.9999,0.710003,1.253867,1.24458,0.98791,0.897288,1.543577,-0.055409,1.187049,0.80807,-0.978977,-0.248661,1.785757,0.66626,0.6356,-0.310042,1.086533,-0.669784,-1.474318,-1.072778,-0.814388,0.264211,0.418814,-0.617439,-1.375358,1.250837,0.079281,0
136198,293.21,0.61503,-0.237188,1.818011,-0.795438,0.272267,-0.227541,0.850086,-0.237588,-0.14392,-0.468232,0.648362,-1.007561,-0.618792,-0.003989,2.36096,0.657557,0.81812,0.12162,0.71333,-0.299847,1.459116,0.430086,0.614589,-1.134461,0.190971,-0.652498,-1.470518,0.230183,0
136194,709.73,-2.901524,0.078928,0.589781,1.294185,-0.351707,-2.54525,-0.523668,-1.674628,-0.937396,-0.119188,-0.640879,-0.224227,0.147542,0.223519,1.979901,-0.304271,0.724997,0.682599,-0.048951,-0.860024,-0.156207,-1.615434,0.784219,0.072083,-0.97455,0.063794,-2.976044,-0.418495,0
18030,1373.43,2.000368,-0.303639,0.146916,-0.252039,-0.186091,0.324985,-1.52042,0.810002,-0.82786,0.420995,-0.977481,-0.500103,0.836173,-0.693641,0.223249,-0.544182,0.393435,0.632016,-0.929416,-0.507636,0.177182,-0.857034,-0.343943,1.516218,-0.674885,-0.240585,1.933826,0.317736,0
82838,2985.64,-0.731074,0.433116,1.928374,0.755996,-0.152428,0.500771,0.190434,1.539544,1.317764,0.072415,-1.366177,2.654734,-0.975066,-0.429959,-0.052604,0.148581,0.60792,-1.915046,-0.43878,-0.487951,-0.313551,1.029105,-0.151431,-0.43991,-1.702915,0.244795,-1.440014,-1.29266,0
84717,3379.53,0.241936,0.388466,0.349552,0.086764,1.864371,-0.842938,-0.746638,-0.427611,0.268964,0.067913,-0.022763,0.20938,-0.048573,0.646292,-0.595092,-0.082025,0.200028,-0.557742,1.193667,-0.078025,0.606111,0.692515,0.350956,0.438318,1.440297,0.185598,1.005055,-0.348148,0
38638,2214.14,-1.704697,1.529367,-0.792947,2.233194,-1.484126,-0.192046,0.143749,0.678885,0.389302,0.899779,0.150996,0.19292,0.493134,-0.8396,-1.643098,-1.000793,-1.22687,0.748572,0.051828,-0.143695,1.054124,0.419041,0.180141,-2.323283,0.926021,0.785608,1.394748,-0.639673,0
67067,2229.51,-0.422541,-0.095285,0.687465,-0.887392,-1.770727,0.657717,1.34553,0.129432,1.600647,-1.696055,0.708961,-0.551957,0.682891,1.619983,-2.286314,-0.03225,1.063997,0.656838,-0.458035,-3.053153,-0.99207,-0.445482,0.570706,-1.580736,1.20477,-0.043652,1.134624,-0.087605,0
118033,3622.86,1.244688,1.194563,0.447456,-0.573283,-1.704053,0.331785,0.437492,-0.382716,-1.317589,2.033459,-0.149034,3.065475,1.863028,-1.616266,-0.842704,0.689967,-0.893492,-1.756676,1.140537,0.347898,-0.069283,0.01371,0.449692,-0.133005,0.361066,0.069449,0.511431,-0.304834,0
105977,80.09,-1.916167,0.920726,-0.307902,-1.506125,-0.893931,-1.562657,1.296256,0.84076,0.671256,0.4859,-0.178668,-0.923948,0.578678,-0.633163,1.637445,-0.390384,-0.10014,1.030027,0.855167,0.131497,0.169855,-0.224761,-0.823873,-0.075291,0.29444,-1.437396,0.745825,2.264833,0
88869,1706.11,1.1262,2.293977,-0.517586,-1.096757,0.700083,1.25355,-1.01148,-0.800036,-1.587891,-0.400261,-0.278493,-0.47371,-0.400022,-1.479877,1.603098,1.587252,0.853251,0.616056,-0.840225,0.961148,0.436323,2.333775,1.874447,0.041344,-0.21116,-0.601126,-0.5226,-0.953268,0
105186,4093.72,-0.273696,-0.127258,-0.298259,0.713128,0.761419,1.706331,1.087456,0.032495,-0.437652,1.628053,0.152702,0.999211,-0.568002,1.324363,0.071643,-1.251816,-1.401234,-0.962792,-0.204489,-0.21381,-0.291559,0.316435,0.003677,2.190794,1.300261,-0.551613,-1.914348,-0.004865,0
34674,3016.49,0.487164,-0.420359,-0.531889,1.600164,-0.607503,-0.510184,1.676598,0.257357,-1.145087,0.103534,-0.133664,0.202351,-0.580258,-0.036273,0.465216,-0.824153,0.624536,0.408628,-1.762511,1.084434,-0.431958,-0.766609,0.699704,-0.582917,0.023597,-0.444042,-0.347557,2.787347,0
166926,1686.8,0.657524,1.257694,-0.26576,0.826481,-0.028492,-1.909872,0.064322,0.221089,0.858591,0.129899,0.939087,-1.273036,-0.635977,-0.286389,-0.604717,-0.572786,-1.192114,-0.229112,0.871953,-0.153031,0.886102,-0.080914,0.610588,0.084413,-1.960305,-0.371054,-0.543623,0.61098,0
46271,4527.72,0.441421,0.385433,-0.842797,-0.005391,-1.116299,0.771113,2.322053,-0.775407,-1.889726,-0.214703,0.310845,0.027292,0.215736,0.397603,-0.03015,0.82249,0.594741,0.491965,0.004067,0.340079,0.508638,-1.680535,0.271925,-0.716381,-1.932913,0.59997,-0.944583,-0.039436,0
73688,3863.34,-0.864951,1.281659,0.386155,-0.893615,-1.023552,-0.673092,-0.857431,2.059605,-0.230085,1.467694,0.108002,0.679685,0.42055,1.399015,-0.776173,0.212381,1.202668,-1.800236,0.67016,-0.917135,0.215465,-1.903778,0.262336,0.736892,0.363443,1.772073,0.049555,0.815738,0
169590,1325.21,-0.364549,0.716799,0.311201,0.898419,0.579867,0.535449,-0.638834,1.262245,-1.15877,-0.009351,-0.041732,0.51202,0.824545,0.216069,-0.77797,-0.886054,-0.737528,-0.352605,-1.932104,1.13608,1.249405,1.462714,0.927333,-1.15036,-0.959592,-1.34982,-1.949376,0.6304,0
111076,3226.8,-1.461556,-2.106762,0.345202,-0.948602,1.047684,2.20217,0.649936,0.990413,-0.854808,-0.558416,-0.941825,0.661184,0.664995,1.142651,0.612538,-1.872271,-0.867598,1.180717,-0.280857,1.299998,-1.337728,0.273689,-0.208291,-0.699005,0.097382,-0.200256,1.25444,-1.103885,0
141339,2979.16,0.491796,0.376322,-0.062369,-1.348952,-0.476819,-1.546308,0.054466,1.433213,-0.700711,0.998773,-0.000653,2.185698,1.246107,-0.293637,-0.605294,-1.186743,0.076037,0.538819,0.16759,1.883316,0.798453,-0.451588,0.775603,-0.901469,0.758886,-0.86605,-0.069616,-1.549141,0
1062,2006.54,1.702055,0.311216,-0.177663,-0.308469,1.635015,-0.796621,-0.742907,0.068762,1.319105,1.182955,-0.646528,0.27153,-0.668921,-0.96134,0.492166,-1.753282,-0.899007,0.791641,-2.118242,-0.542441,0.373628,-0.026521,0.502424,0.823701,-0.829547,-1.338396,-0.494074,0.096676,0
50448,1835.41,-1.824441,0.133107,1.442006,-2.033941,0.965605,-0.19448,0.619104,-0.37129,-0.335229,1.606608,0.346551,0.795644,1.636484,0.232214,-0.147191,0.873476,-2.177231,-0.233541,0.656353,0.529686,-1.45492,-0.104168,1.175791,0.125987,-0.299587,-0.527839,-0.309525,-0.479374,0
95462,1718.46,-0.761646,-0.132243,0.067406,-1.381385,1.591726,1.291678,0.355542,-1.089036,1.727326,0.633599,-0.208859,-2.424178,-0.629656,-0.697359,1.417872,-1.059083,-0.025306,0.564346,-0.323463,-1.439798,1.166327,0.06759,-0.496404,0.283495,-0.263239,-1.052574,-0.156441,2.273845,0
137301,3086.16,-0.181775,-1.592144,1.263767,1.88599,-0.300938,3.555617,-0.586277,-0.703432,1.936586,1.146266,1.664315,1.865565,0.347932,0.688748,0.552341,0.680563,0.335119,-0.163089,-1.754717,-1.887234,0.589863,1.147748,0.084308,-0.193919,-0.866605,0.232598,-1.036305,1.119153,0
47915,2212.61,0.173341,0.874177,-0.996416,-1.566808,1.520686,0.247085,0.189052,-1.014023,2.113684,-0.259253,-1.261951,0.064999,-0.194759,-0.409328,0.244326,0.543803,-0.328468,-0.92484,-0.514508,0.563436,0.723342,0.535437,-0.85525,1.209265,-1.429144,-0.162617,-1.039956,1.118784,0
4632,4159.48,0.879176,0.373768,0.589178,-1.188148,2.179543,-1.632223,0.759026,-0.528105,-0.058767,1.025799,-3.100518,-0.868006,-0.023896,-0.084543,-1.430324,1.191588,0.113086,-0.252155,0.456682,-0.11284,-0.303656,-0.409584,1.109772,-0.154928,-1.092404,-0.298462,-1.307654,-2.370069,0
104592,3348.34,-0.1522,1.101957,-0.734703,0.071833,-0.412518,-0.345521,-0.608459,0.276476,0.210357,0.742523,0.267663,-0.195228,0.672289,-2.240399,-0.490509,-0.714657,1.04888,1.45404,-0.913108,-1.28509,0.762589,-1.74888,-0.739259,1.965317,-1.493637,0.30785,-1.419311,-0.589994,0
134668,350.59,-0.315959,-1.538756,-0.556152,0.123904,-0.154169,-0.774863,0.516996,0.914025,0.377956,0.53046,-0.643247,0.662522,-1.43842,-0.124721,-0.050284,0.404726,-0.357869,1.132321,-0.045672,0.179131,-0.730939,-1.002311,0.33205,1.269445,-0.177717,-1.431775,-0.856073,-0.010357,0
109779,3201.2,1.103131,0.507134,-0.411906,-0.234624,-0.947719,0.721585,-0.867043,0.886354,-0.367488,-1.557125,0.161061,1.034749,-0.830724,-0.242585,0.054561,0.121683,-0.22663,-0.992202,-0.433133,0.933641,-1.345418,0.758456,-0.453691,-1.475839,-0.191251,-1.01283,-0.14734,-0.735141,0
137240,1356.47,0.661996,-0.234659,-0.474599,-2.003374,-1.144215,0.376885,-0.673824,-1.171508,0.42437,-0.388174,-1.235638,-0.095247,0.749227,1.162964,0.663229,0.124467,-0.019737,-0.417341,-1.994102,0.063099,-0.013055,1.562098,1.141185,0.638535,-0.526864,0.355085,1.101065,-0.625085,1
108099,2964.47,0.538978,0.143788,-0.469605,0.848489,-1.132551,-1.041813,1.111587,0.689129,-0.935196,-0.045715,1.90896,0.601442,-0.002153,0.870107,0.20602,-0.019016,-0.313971,-0.924238,0.623835,1.228477,0.675009,-0.877946,-0.058531,1.267818,-1.420079,-1.023514,-1.576352,-0.257015,0
7561,3400.98,0.112516,-0.22316,1.217275,-0.443053,-0.811466,-0.833485,0.613746,1.143857,-1.875476,0.531596,-0.386511,-0.263217,-0.256618,0.024218,-1.033228,0.841915,-0.313713,0.179523,0.807736,-0.660756,1.014926,-1.029112,0.65114,-0.407735,1.105337,-2.041741,0.915391,0.124517,0
82152,1154.92,0.983152,0.543608,0.045411,1.22045,0.274738,-0.360057,-1.886838,-0.254235,0.714135,2.400737,-0.707946,0.491627,-1.120941,-1.630438,0.592114,0.732565,1.708609,0.997273,1.148731,1.082744,0.150691,-0.432383,-1.083839,0.411456,-0.622606,1.602374,-1.60845,2.706201,0
125036,2284.84,-0.656309,-0.162873,0.225055,-0.644818,-0.7692,-0.239358,-0.374225,1.19775,-0.349773,0.859244,1.890492,0.206273,-0.249611,-0.440232,-0.461267,-0.00252,0.125733,2.031793,0.009012,-0.383771,0.073534,1.784406,-0.631204,-1.477904,2.566611,0.342162,0.096445,-0.671963,0
124049,952.43,-0.792694,-1.051915,-0.45716,0.982494,0.244163,-0.042189,0.489697,0.8758,-0.976692,-0.810013,0.840343,0.300826,0.680947,1.164024,-0.647531,-0.459398,-0.29681,-1.427452,0.484603,1.230166,1.01432,0.147702,0.607041,-0.996015,0.865174,1.016094,-1.517068,0.845654,0
26734,262.64,0.746101,0.086425,0.856939,1.296083,0.264845,0.048873,0.138866,-1.264591,-0.850226,-0.480244,1.389511,-0.310964,-0.563473,-0.198449,-1.102713,-0.574368,1.384301,0.858347,-1.614039,-1.271191,-0.333936,-0.762262,1.290953,-0.251635,-2.062214,-0.725335,-1.264596,1.463619,0
137443,1893.0,-1.625036,-0.214175,0.355056,-0.466942,-0.470124,1.234851,0.618204,2.191736,1.515122,1.389864,-0.172177,0.403658,1.364063,-1.066759,-0.351328,0.035428,1.085393,-0.007686,0.240126,0.230735,-0.562124,-0.361132,0.526072,-1.354463,1.234435,-1.382532,0.316296,-0.995142,0
26069,1815.36,0.09218,-0.083394,-0.308929,0.88045,-0.062637,-0.396211,0.115982,-0.715648,0.464113,-0.52422,0.04691,-0.826547,1.076885,1.151824,-0.55721,0.221823,0.62427,-0.367137,-0.317949,0.22862,1.618239,-0.528185,2.382985,0.055194,-0.702449,0.287742,0.304845,2.012415,0
12910,4977.41,-0.316558,-3.187811,-1.584284,-1.328545,-0.527912,-0.543567,-0.132598,0.95742,-1.522307,1.018704,-0.596726,0.194619,-0.350053,-1.623514,1.160741,-0.091461,-0.609701,-0.935292,-0.076955,0.477116,-0.277761,0.704133,0.79148,0.650382,-0.926928,-1.101687,0.748972,0.23551,0
73479,2232.32,-1.405755,0.682636,0.216296,0.263689,-0.31074,-1.338774,-0.163162,0.921222,-1.186986,0.117222,-0.713472,-0.634467,-0.594349,-0.112937,-0.26751,-1.291796,2.732362,1.779861,-1.11734,-0.35142,0.916614,1.953482,0.01602,-0.915913,-0.272059,1.019268,-0.931582,-2.495259,0
81264,1668.51,-0.931268,-0.314664,0.57568,1.222228,-0.808863,-0.223859,1.091179,-1.224012,-0.29188,-0.166389,0.398239,-0.993663,-2.764478,0.558084,0.532162,-0.304659,-1.565766,-1.628864,1.122664,0.431677,1.35963,0.130832,-0.320998,-1.34052,1.133798,0.238526,0.996675,1.221798,0
23275,2902.79,-0.108976,-1.348154,-0.978848,0.518493,0.084105,0.256196,0.69494,0.178979,0.476409,-0.509065,-0.368452,-0.705563,-1.076861,0.126054,-1.802738,-0.527081,-1.781198,-0.489755,-1.650975,-0.198287,0.210006,1.093755,1.817068,-1.578867,0.523383,0.195104,1.56332,-1.617559,0
72274,444.75,1.033963,0.922564,-0.295395,2.406224,-0.600546,-1.724096,0.404744,0.908916,-0.794571,-3.046425,2.220819,-0.208025,-1.138336,-1.241519,0.744432,0.015079,0.382902,0.367297,0.272012,-0.526583,0.263852,-1.346068,0.807448,1.212412,0.182473,0.206034,0.233147,1.457898,0
100776,4808.37,-0.652958,0.636366,0.537161,0.574358,-1.166066,-0.342429,0.088833,-1.234613,-0.172947,0.539751,0.842525,-0.528472,-1.430966,-0.929192,0.641383,2.536158,-0.356913,0.453288,-0.917508,1.414093,1.797804,2.341006,-0.515427,-1.742063,-0.821885,2.033759,-1.786744,0.973362,0
48447,3175.17,1.213381,-0.32732,-1.570928,-0.365271,0.593429,1.160294,-0.548819,0.099616,0.114551,-1.05213,1.883262,0.396286,-0.035976,-0.697977,-1.455728,0.430154,-2.477081,1.246798,2.1186,0.078033,-1.307972,-1.339079,-0.658887,0.295795,0.943122,0.654896,-1.929088,-1.04027,0
165601,3774.43,0.063179,-1.152169,-0.648852,2.840886,0.627291,0.648306,-0.306754,0.992673,0.135268,-1.418368,-2.22868,0.079692,0.312081,0.78447,-0.871843,1.262241,-0.140785,-0.880681,0.695366,-1.513831,-1.324932,1.211847,-0.663739,1.305884,-0.98406,-0.202578,0.153012,-0.390074,0
126394,853.22,1.310385,0.178031,0.376909,1.633701,1.111699,0.373433,1.064671,1.057241,-2.395136,0.247775,1.895421,1.01456,1.814655,0.170525,-0.662994,-0.684084,0.078877,0.624387,-0.028498,-0.67303,0.815539,0.338621,0.511252,-0.977971,1.042888,0.136705,-0.572223,0.684499,0
75703,2047.98,-0.604492,0.123106,1.105018,-1.602908,-1.024397,0.621212,0.970502,-0.397073,0.221641,1.029543,-2.384946,-0.084462,0.066491,-0.387544,-0.202695,0.021887,-0.168252,-0.062935,-1.027919,1.451487,-0.408756,-1.258105,-1.518149,-0.843962,0.333144,-0.869902,-0.995641,-0.554947,0
76090,2114.02,-0.04881,0.924334,2.18578,-0.784164,-0.480927,-0.573704,-0.648572,1.544369,-1.73286,-1.696808,-1.260911,0.180687,-2.033554,0.408911,-0.704909,1.228676,0.302223,0.040217,0.890029,-0.908607,0.861495,0.834452,-0.510942,0.175676,-0.595702,-0.524192,-0.167129,1.740105,0
17260,4109.21,0.368484,-0.443736,1.958655,-1.038158,0.230495,-0.70692,0.09992,1.305522,-0.286398,1.003396,-1.752647,1.865921,-0.747744,-0.750187,-0.244962,-1.580442,-0.46978,-0.459577,-3.264636,0.540845,-0.056427,-0.029081,0.297527,0.240671,2.125517,1.251427,-0.358033,0.914692,0
112581,7.18,-0.17951,1.194922,0.143769,0.64563,-0.50204,1.271909,0.498467,0.241228,-0.501415,-0.903206,0.243049,-0.438835,0.610564,0.738379,0.653564,-0.233415,-0.138633,0.161866,0.38417,-0.694542,0.832772,-0.911723,0.027612,-0.498417,0.912055,0.0425,-0.160314,-1.494755,0
3812,1504.96,0.953024,-0.540253,-0.484227,0.571158,0.570912,0.828639,0.433184,-0.658951,-1.078733,0.648931,-0.018197,-0.285152,-0.081413,0.450558,-0.558168,0.620655,1.30813,-0.142386,0.51038,-1.438205,-0.881461,0.010734,-0.454993,-0.297048,0.558635,0.762733,-0.88041,-0.175418,0
159096,4906.2,-2.207564,-1.345832,0.923122,0.563452,0.497933,-0.746273,0.425483,-1.165852,0.843167,0.578949,0.794919,1.203488,0.856828,-0.224499,0.297247,-0.072582,0.958835,-0.356255,0.451737,0.480455,0.613122,-1.649857,0.694825,0.090853,0.103338,-0.889527,1.979508,0.519736,0
116148,2374.96,2.422406,-1.132283,-0.543593,-1.629909,0.479295,-1.878724,-1.112075,0.377546,-1.123976,-0.206643,-0.088464,-0.956827,-0.513749,-0.162267,0.175538,-0.567893,-0.208621,-0.525203,0.837847,-0.328586,-0.500965,-0.482358,0.689708,-0.404067,-1.143747,0.846478,-1.08735,-0.779598,0
158357,1913.25,0.857775,-0.062412,-0.762095,-0.638092,1.459667,-0.725516,-1.171484,1.464513,-0.522937,0.029873,1.2251,1.315374,1.152037,-0.341823,-2.957525,-0.511722,0.548228,0.372496,-0.564972,1.588528,0.720231,-0.964433,-0.216465,-0.370416,0.037818,-0.197774,-0.26922,1.091676,0
116421,600.03,-0.173532,-0.065515,-0.305266,-0.149285,0.644077,0.543534,1.170195,-0.147153,0.878734,-0.3962,-0.932693,-0.236897,0.24603,0.995942,-0.807827,0.315396,0.873625,-1.330891,0.549314,1.125544,2.364596,-0.18239,-0.531427,1.942397,1.604226,0.227319,-2.04173,0.614506,0
1605,4870.85,-0.552322,0.327861,-0.430673,-1.821921,0.153891,-0.65826,1.509025,-0.859082,-0.5515,0.263537,1.248163,-0.833302,0.271478,0.216092,0.985664,-1.570488,-0.937556,-0.192348,-0.669993,1.265258,-0.804493,-1.730781,0.864577,1.01343,-1.377555,0.060479,-1.156453,0.718231,0
72303,101.11,-0.866421,-0.090374,0.412631,-0.871828,-0.193535,0.330068,-1.481521,0.824924,-0.75851,0.254706,-0.030741,0.905216,0.149955,-0.216487,-0.894734,0.124628,0.33042,-0.767717,-0.830383,1.066087,-0.354088,-1.790976,-0.158722,1.091974,0.567283,0.182129,-1.301432,-0.315028,0
158211,3686.16,0.645615,0.977319,-0.602402,1.356434,-0.123864,1.419771,-0.02776,0.174512,-0.268155,-0.923885,2.35586,-0.251126,-0.765156,-0.970311,-1.070832,0.725854,0.15632,-0.12291,-1.032346,0.689512,-0.127743,-0.849094,0.014048,-0.341052,1.394307,-0.109258,-0.538071,-1.018768,1
76125,3843.23,0.994982,-0.261094,0.085122,-1.554076,-1.06421,-0.093027,0.814051,0.515905,0.540503,-1.357832,0.871907,1.824288,-0.057191,0.589492,1.035893,-0.362132,0.657631,-0.110204,-0.25198,-1.365804,0.322751,-0.038308,0.782847,-1.718763,1.444328,1.284241,-0.248894,1.217572,0
144990,1219.04,-0.162526,-1.996276,1.594953,1.45526,-1.76571,0.23396,-2.203779,-0.525279,1.446308,1.008354,-0.303662,0.081158,0.293761,0.542755,0.153444,-1.559978,-0.943978,0.866853,1.111224,-0.233954,-2.29135,-0.973254,-1.100049,2.476088,-0.900088,-1.505113,-0.421837,1.760403,0
158518,3358.12,1.10699,-0.121097,0.122141,1.091149,0.463756,0.684904,-1.073338,-0.369851,-0.936122,0.204011,-0.034073,0.073886,-1.400655,-0.525642,1.45726,-0.512037,-0.03419,0.659015,1.715076,0.670874,0.033239,0.461546,-0.518252,-0.616783,-0.544904,0.533466,-0.547034,1.033168,0
124040,465.55,-0.90726,-2.006779,1.516742,-0.290737,1.223633,-1.082084,-0.092197,-0.529996,-0.855082,0.869836,-1.009116,-0.586103,0.079594,-0.420157,-0.4648,-0.123766,-0.754317,0.291796,-0.27042,-0.290405,-0.218483,0.702088,-0.260919,0.309275,0.100923,-0.668394,0.214253,0.891169,0
