age,income,education,work_experience,city_size,credit_score,dependents,homeowner,loan_approved,noise_feature_1,noise_feature_2,noise_feature_3
67,37512.84839060709,High School,45,Medium,625.1516619160734,0,1,1,-0.9142373214771304,-2.2835169430687547,-0.16145243476781246
52,43743.440896495944,High School,27,Large,640.5854362774434,0,0,1,0.5796416488589671,0.21794686796008236,-0.6466496858988442
77,20000.0,Bachelor,51,Small,597.5796234384316,1,1,1,0.09773538609371424,-0.3767346194159196,-1.566373343541191
50,47241.65270973184,Bachelor,27,Medium,694.5818133388221,2,0,1,1.836917006279145,-0.4959083297041294,0.02683273731479559
50,32338.91390010139,Master,25,Medium,531.4556372067834,2,0,1,-0.5528744581546791,-2.486521472621189,0.5576541412828186
78,61686.2708592127,Bachelor,56,Small,850.0,3,1,1,-1.2475334381420273,-0.02524342006795632,0.6792075302321854
68,41757.879351072304,High School,49,Large,784.0834494651043,0,0,1,0.2893467109439805,0.07693059121042777,0.08178880045257206
60,56314.15406079276,High School,34,Large,777.906409250237,1,0,1,1.0122258691366426,-1.1768955466627034,0.25760320474535875
54,58324.187758971515,Bachelor,32,Medium,850.0,1,0,1,2.322969042422301,1.6227461539904153,-0.7711082617036288
29,45947.83711639913,High School,10,Small,629.7801072870933,3,0,1,3.418612179369151,0.7913491307933687,0.4494696951591252
20,33387.91531430132,High School,0,Small,460.2923160445318,0,0,0,-1.552048455889833,-1.0663362699214642,0.4126686521435085
18,50840.036055636956,Bachelor,0,Medium,569.8766593598411,3,0,0,-0.13523763564072158,1.0230503734701428,-0.2978027395333092
50,42300.32040854022,High School,27,Medium,663.6379950956576,2,1,1,-1.2442127433573758,-0.46555398868703235,0.04808444843441424
57,52634.84850454711,High School,36,Small,712.7124086356152,2,1,1,-0.24738378738048478,1.0551083207149194,-0.02679551580647109
27,30489.949698700722,Bachelor,6,Small,483.2488306137385,0,1,1,2.4772437422875146,-1.4428975443362575,0.45654230982903193
60,43568.85031691703,High School,36,Small,685.7421526041045,1,0,1,-0.8197113279120857,0.17006172250581833,-1.5438276960821873
61,48283.1257960734,High School,45,Large,744.2998064060367,4,0,1,-0.021951343835832218,-1.216270037831535,-1.5637086379769032
46,64430.73791200457,Bachelor,26,Large,830.1003144020599,0,1,1,-0.5808613300603638,-0.8373724623358489,-1.5118080575291952
30,36602.76865287265,Master,12,Large,606.0477423739175,1,1,1,-1.0032957548949382,-1.9316645803521812,-0.44476623265611975
29,52157.56008006245,High School,10,Small,633.1403975625102,2,1,1,1.7927900023432533,-1.2344557831258882,0.45530747530261173
48,82564.10099597066,Master,27,Large,850.0,1,0,1,-1.5392573718123395,-1.2402963108526692,-2.2459890726863323
63,50206.62576001971,High School,45,Small,815.866652356058,1,0,1,-0.08251373832069059,-1.3653507315603133,0.09400659488728023
19,20000.0,Bachelor,0,Medium,300.0,3,0,0,0.08796320752316432,0.1886146562136277,1.1937503081503356
78,31811.246153140215,Master,54,Large,657.5924588674172,0,0,1,-0.03304988873060463,-1.766189747528127,0.2731505874982016
68,35254.98081667723,Bachelor,46,Medium,661.1070037925726,3,0,0,-0.3157088417309406,0.2988103571425511,-2.0188917358126144
67,33350.972549242775,Master,42,Medium,664.7866551536341,1,1,1,1.6143429169177017,1.0058910317691456,0.5210663299979409
52,61949.36881909706,High School,24,Small,850.0,2,1,1,-2.111881181613647,-0.889055315055498,0.2422812729427103
40,31714.338076224078,High School,15,Small,493.59379678771995,1,0,1,0.43645174381965757,-0.08494748129461359,-0.3426367512323001
34,66834.45032851596,Master,12,Medium,812.9239161961436,1,0,1,0.4809993324896235,-0.33564398428738196,0.181777219869673
43,47922.106083498045,High School,24,Medium,650.1633035898767,4,1,1,0.28698976240150104,-0.4115142451097606,-1.3958652784247987
25,36205.899338907104,High School,0,Large,427.3568863160599,0,0,0,-0.8308438566907933,-2.555492061676303,0.05098869807938861
46,59468.42374718035,Bachelor,27,Medium,760.7996864841904,1,1,1,1.20503107565091,-1.1268089736075335,0.47859237044687
43,63494.21319576056,Master,17,Medium,850.0,2,1,1,1.1549802291978915,1.4614261185772148,-0.692926167769381
27,27792.095810635612,Master,2,Small,386.4790038753125,0,0,0,-0.8660887572058659,0.3238437234116266,-0.47082539457472544
43,64535.943042359635,High School,25,Small,838.345635445808,1,1,1,-1.197882891911156,-0.2413751724288295,-0.5676248146798125
79,31056.81010012506,Master,57,Large,672.237471852208,1,0,1,-1.3911026326737632,-2.020734278440074,-0.4752828157123021
51,41293.10962073078,High School,28,Small,652.0882817109266,1,0,1,0.22540516198220312,0.5931684765688972,-0.8301446309551173
68,36600.09847713804,High School,47,Medium,724.5546934875522,1,0,0,0.04678203938819044,-0.911653137310675,-0.7706334343039574
58,32190.667853441377,Bachelor,32,Small,587.5626374759325,0,0,1,-0.36110791808183107,-1.237468422099643,0.5160905591056184
24,36837.71134623042,High School,1,Large,497.41410783383276,1,0,0,2.0813173000325547,-1.1372236404023182,-1.7426936587934607
21,36667.696195965174,High School,0,Large,542.5873864345338,0,0,0,-0.4610843653573936,0.5106474080706681,0.18299098463898522
75,46701.42504552324,Bachelor,57,Small,801.0310496458721,0,1,1,0.1874998896477008,-0.07096167447615413,0.5141456236905074
70,38952.966343508844,High School,43,Small,717.556249935578,3,0,1,-0.19430556141545238,0.864597216722969,-1.3527005659862203
67,32908.791664079625,High School,50,Medium,696.1409301113868,1,0,0,1.963118035161042,1.1257212381295454,-0.07656087361735922
62,33324.94936810504,High School,40,Medium,718.1143020401466,1,0,1,-1.9896673106271427,-0.739467776556592,-0.9165398424570221
28,40059.39836533724,Bachelor,3,Small,478.47846975956236,1,0,0,-0.309909965304401,-0.042695228613332546,1.1363279294441306
46,76717.92154115117,Bachelor,20,Large,850.0,0,0,1,0.6142554880940652,-0.30301625917184294,-0.20563035404518432
73,49358.18757949524,Master,52,Small,850.0,0,0,1,-0.22238822782789122,-1.3617978637463657,1.4731181322968416
53,51234.55595729275,Master,27,Large,772.1517147243374,0,0,1,-1.3043326181804393,-1.2179191385319967,1.3222773961832035
42,55320.733166570586,Bachelor,18,Medium,798.2157964740107,1,1,1,0.17659703390572892,-0.16417189954694816,0.3073291662813744
38,60665.914934824534,Master,15,Small,824.0371666792961,1,1,1,-1.6213235394653875,-0.05706565101066842,2.1427076314824185
78,51020.62791633239,High School,59,Medium,850.0,0,1,1,0.6702348405917594,-0.05488317719633217,-1.5744792743145146
74,67114.8365796558,High School,55,Medium,850.0,2,0,1,-0.41326291892669814,-0.05331517973593193,1.445417239579117
53,37187.23197702153,Master,29,Small,602.8214370275823,2,0,1,-0.5814719582977769,-0.815994292687559,-0.26807440906132857
27,29923.20217534338,High School,4,Medium,444.81106135727157,1,0,0,1.0461561652233773,2.1214380720455184,-0.1266880610057793
54,51330.44590416018,PhD,27,Small,722.5190976008859,2,0,1,-1.0032242011017685,0.2318033051192216,-0.46122962732716205
26,27146.46857487947,Bachelor,0,Small,399.35827194002877,2,0,0,-1.5424665562167532,-0.5755271685365326,-1.4500515415149402
41,57484.884153527986,Master,15,Small,706.7922596082783,0,0,1,-0.9104825894324762,0.4023164364115772,0.5695965140148362
52,49100.404603571245,Bachelor,33,Medium,695.2118686868974,1,1,1,2.047000656773481,-0.8512244417774308,-1.2407163941042463
66,32465.109361719413,Bachelor,46,Small,740.1236854916901,1,0,1,-1.0036875824704325,0.026736097019388894,-0.5909984687713552
52,24158.20309747169,High School,31,Medium,410.3551525819384,1,0,0,0.3655233693761782,0.40069577797821276,-0.546732409595258
65,44061.13689188082,Bachelor,39,Medium,754.7787841480703,2,0,1,0.8433532839147059,0.5509366497987336,0.9955765512128979
53,43930.5224456012,Bachelor,29,Medium,745.6659805922453,3,0,1,-0.9397499346317001,-1.2573158248249972,-0.07367658606879539
35,53488.92631890992,Master,10,Large,820.9570422735707,1,1,1,-0.9384544985271531,3.0290929914745495,-2.4437413120160363
66,59528.28688507083,High School,44,Large,850.0,1,1,1,0.18015863495359583,1.181801905098533,-0.8990372742963233
56,57949.35964792713,High School,33,Medium,850.0,3,1,1,0.22532221740090747,2.0325049790211547,-1.5621476513906198
49,43214.80605082006,High School,24,Medium,679.1323295955881,0,0,1,1.347617085802308,-0.2561160005992977,0.5024820823779017
41,61834.27929286808,Bachelor,20,Small,850.0,3,0,1,-0.7692314244153692,0.24679209723847373,-1.1828923026910148
40,52782.14500234404,Master,19,Large,749.4066282853353,0,0,1,-0.37725351210242913,0.0364593970185861,-0.6058355369852093
79,36158.37953614346,High School,55,Small,727.8294060217903,1,1,1,2.838396355664127,-0.5470592775872638,1.7503367094728528
49,61176.79436568801,Bachelor,28,Medium,850.0,1,1,1,-1.7926252324352787,0.7576089190264116,0.6367760393291129
54,48660.74566758201,High School,35,Large,733.4979208834286,1,1,1,-1.9976881434855942,-0.8836513206013193,-1.1645869480384257
29,57461.28965936012,Bachelor,11,Small,639.6880905894012,1,0,1,-1.3830409756125588,0.6982509369055263,0.8250484130227661
66,48364.70365335977,Master,45,Small,733.8808094618188,1,0,1,1.1016055076441693,-0.49809130462259665,-0.7178315552110032
72,49344.48175030862,High School,51,Medium,843.3914101818522,1,0,1,-0.4382849323427648,0.3990277750600782,0.8225499745759749
30,54135.88054426743,Bachelor,7,Medium,696.5108837312438,4,1,1,-0.4386467275945946,1.4616321076312369,-0.41233197669905614
40,71848.5898723573,PhD,21,Large,850.0,0,1,1,-0.9652226699420925,-0.1330135634973786,-0.9600274851847918
42,59524.28871930396,Master,17,Large,837.2837077820947,1,1,1,0.9184183045720634,0.7802237845072278,-1.0534685399953643
52,69975.23554520067,Bachelor,33,Small,850.0,0,1,1,-1.3675537562510196,-0.5089040839923724,0.28762806159555915
58,47950.76192295486,Bachelor,35,Small,820.0831438011662,1,0,1,-0.5815019529945471,-1.1813339807320693,0.9130212663132398
47,63973.74061944926,High School,29,Medium,850.0,2,0,1,-0.925642430695656,1.6617291303060167,0.37240044293943575
34,43574.676906496024,Bachelor,14,Medium,541.2224674259629,2,0,0,-2.672272798201278,0.7477091510470795,-0.4326406699295864
66,36567.02667960736,Master,44,Medium,620.2476506971958,1,0,1,-0.47823894902522396,-0.13442057578489874,-1.7973437682032223
79,72188.5522859483,Bachelor,56,Small,850.0,1,1,1,-0.05917911081044439,0.6964086578987425,-0.6393507974787962
37,89174.9954374245,High School,17,Medium,850.0,0,1,1,-0.7755218493785112,-1.016394977647311,-1.2520333782403401
65,24783.591672170092,High School,44,Medium,562.7988839362424,1,0,0,-0.2682750252064825,0.4422395435110749,1.368569343255168
42,53310.64256105821,High School,19,Medium,850.0,4,0,1,-0.2426261055141157,0.2170049982253802,-0.39848385746109366
39,32354.608611196683,High School,17,Medium,541.5077583274917,1,0,1,-0.13302567596422354,0.65054414844041,0.3003801098593476
30,56817.203527748454,High School,11,Medium,707.7448942535411,1,0,1,-1.0540484953168217,1.6417308695387234,-0.3436563794094126
76,71712.22662920028,Bachelor,50,Medium,850.0,0,1,1,-1.1114895688524036,1.4482460153699102,0.429685497157801
36,53791.72162271165,High School,16,Small,798.7857446337772,1,0,1,0.046946501049352746,-1.388839226385415,0.7181740229383656
66,44321.64139944383,High School,46,Small,833.9078075291611,0,0,1,-1.4760876378032939,-1.995246583057652,2.3284547229364607
53,40407.37449409731,Bachelor,35,Medium,703.313590557893,1,1,1,-0.21412503109424655,0.24570993744723446,-0.4559254866183274
29,22826.95144136987,High School,5,Medium,373.241527764858,0,0,0,1.6354906236171627,0.1693380460562028,1.0431056347092018
78,40290.84534650621,High School,56,Medium,821.509065812131,2,0,1,-0.03882348669745675,-1.1361592826715705,0.27791704529464506
58,47609.55998788835,High School,37,Medium,758.6645469486909,3,1,1,-1.8265667376699435,-0.9607700156736897,-0.5781236631045978
36,40075.00160184463,High School,16,Medium,532.0869704942297,1,1,1,0.17981821480148033,-0.7703533757315988,-0.506744018732025
29,38904.023439162665,Bachelor,8,Large,581.8569809668672,1,0,1,0.8184903662307974,1.3350286652736605,0.4709024299895236
26,23899.61894908548,High School,0,Small,366.4632566617443,1,0,0,-0.7953170645143626,-0.4724963609345685,-0.29660223295327204
24,55491.78922684823,Master,3,Small,701.0150905014217,1,0,1,-0.2989532779561789,-1.5038799073553144,0.10493537361339628
45,61027.38781051003,Master,29,Small,829.217716077112,1,1,1,-0.8776887790858413,-0.06443164672184876,0.6646455893968837
31,61114.843804374206,Bachelor,11,Medium,789.2394071460843,0,0,1,-0.4621816565815953,-0.0027284467249388033,2.495302369169334
48,62931.521586873605,Bachelor,31,Medium,850.0,0,1,1,-0.6655463166950208,-1.0321141288037614,0.03248443168589147
69,52941.47345628882,Master,50,Small,850.0,2,1,1,0.435668518641492,0.5903887929577738,-1.1281734320850096
36,43752.82889250312,Bachelor,18,Medium,619.0277686989073,0,1,1,1.6582623606087885,1.1372390408960054,0.3979893024642597
75,48403.080138273996,High School,54,Small,850.0,1,0,1,0.05721545011006496,-0.35537509242998966,-0.4840293369091388
64,74961.81408427795,High School,44,Medium,850.0,0,0,1,-1.541742578298416,-1.503910280611394,1.8936080344286903
33,59590.215970268444,Master,12,Medium,850.0,0,0,1,2.5294333022041657,-0.27374516244615477,-0.4971129571724229
70,41572.32519001694,High School,48,Large,765.3181311997603,0,1,1,0.582898611744406,0.3016732612398372,0.018397067139599228
22,38293.15785151775,High School,2,Small,477.4786800469515,0,0,0,0.7864704390638965,-2.157909430817193,0.6229139096991922
52,44334.63165463449,Bachelor,28,Large,649.6364636275712,0,0,1,-0.06372615035274871,0.4815169542779874,0.49130074214399233
29,29187.648269171677,Master,13,Large,517.0380425228448,2,0,0,0.23272917467605314,-0.3749976484974186,1.3901925102224029
42,23250.043586544998,High School,17,Small,397.24119050799465,1,0,0,-0.34182586888237204,0.043717451483083244,0.6674836094322517
69,29973.90663042792,Bachelor,49,Small,735.2171041736136,1,0,0,0.9036959089026498,-0.28962302720763017,2.342946742460102
76,54189.71389591461,High School,58,Medium,850.0,1,0,1,-0.4774033283482629,-0.7534397909468697,0.449492499711428
38,75814.66460586486,Bachelor,15,Large,850.0,1,1,1,0.48937442055702185,-0.11099163596525685,1.2991035640544322
53,52309.18327731257,High School,28,Large,708.5414585994434,2,0,1,0.9694037164570608,-0.5089202617491198,-0.46925097095928636
70,49440.03415452439,High School,51,Medium,822.3025564657106,2,0,1,1.2459348857769266,-0.3575809749481943,1.9748235928842344
40,42728.70925584246,Master,19,Large,628.3911690307408,0,1,1,1.0319426969691123,-0.8804180119753859,-0.34769605259957004
33,68257.9180517961,Bachelor,13,Small,817.7046297327867,1,1,1,-1.0235987781597666,0.5367749858839078,1.4860333713328375
74,30184.89065058913,Bachelor,52,Small,663.3825764141934,1,0,1,1.5727461833028664,1.236798541352808,0.891918732914346
56,33001.20088483559,Bachelor,39,Large,601.7847535694128,3,0,1,0.6642589578404354,-0.8732775223242264,0.06666945857068576
62,42153.74713905521,High School,34,Large,771.8841488920554,0,1,1,0.3055932836113409,-0.11681504745217608,1.4956711764022177
70,45947.13382886665,Bachelor,49,Medium,705.1337488393294,1,0,1,0.42087675793214857,-1.0951939320836386,-0.011988392780742832
59,41356.33755614571,High School,41,Large,680.4173891600539,3,0,1,-0.15838989451005403,0.3880336883437914,1.3683857984152936
75,50197.39156647733,High School,53,Large,850.0,0,0,1,-0.46662186348476925,0.22424303707369864,0.37804935912477994
56,49661.596980579496,High School,35,Large,804.7399659716247,1,0,1,-0.36850521215610155,-0.578962621542537,-0.3772164630269871
31,29429.544797555933,Bachelor,8,Large,512.85976108191,1,0,0,1.2881272885397144,-0.08274898381153292,0.32026800493021235
48,48661.88334392443,Master,26,Large,764.5583011778785,1,1,1,0.08105184764989837,0.8652756043609039,0.034103629887237495
75,59334.76117420955,PhD,48,Small,850.0,1,0,1,0.28171788512867446,-1.6073715703331335,-0.4425166161522406
22,24417.003950408733,Bachelor,0,Large,387.21489806006616,1,0,0,0.06014197592719535,-1.2918232452350389,0.23298582011103414
52,72527.72739951778,High School,28,Small,850.0,1,0,1,-0.667924930391628,0.5818346007764538,0.40368670517427485
40,50894.55855651424,Bachelor,20,Large,822.348652154792,1,0,1,-2.1468209321668206,0.05447784577391235,-2.4545349068193487
46,62307.46660330288,Master,22,Medium,850.0,1,0,1,0.7687201142026477,-0.07016669945120506,0.501363585435558
60,60092.3306669248,High School,36,Medium,850.0,1,0,1,0.6627776501472367,0.9429858866264476,0.7411047966917446
28,29322.44936825806,PhD,5,Medium,466.69570684964617,0,0,0,-0.011455886898284336,0.704433973746716,1.4516457423968994
35,42025.7402255376,High School,11,Small,618.6996793387073,1,1,1,-1.0902377091303943,1.7151040543438316,-1.2360006226208908
64,53601.585575874,PhD,43,Small,850.0,0,0,1,1.8208188803400989,0.8949366003548066,-1.0175039658870488
29,32496.812882670063,Master,8,Large,456.65346035685474,3,1,1,-0.341151904501785,0.5257255129390598,0.2092731643008428
26,40027.99230966404,Master,6,Large,557.0535674476405,0,0,1,0.2482515016025976,-0.053960695468380865,-0.7129259485825813
27,31394.857832761103,High School,7,Medium,496.3719123412458,1,0,0,-0.7031483299280347,-0.1441633131361085,-1.1897587448041156
75,46597.28282956756,High School,55,Large,850.0,1,0,1,-1.3497186363268636,-0.00324009842765614,-0.4134056353784195
61,43413.0833505194,High School,38,Large,786.0866744853697,3,1,1,0.5896329604694052,0.2229798553142933,-0.35982010370288015
34,52273.370861756004,High School,11,Medium,768.1368909251637,1,1,1,-1.5008085638250308,-1.2067309814050686,-1.0156496247945532
78,55490.12300685988,High School,53,Small,850.0,2,1,1,0.22903842803288998,0.26359408052223143,-1.022320468180386
55,49485.22113712193,Bachelor,30,Large,801.2781070762578,1,0,1,0.23194321659616512,-0.24332649337372583,-0.12131878680949801
24,28570.017765191216,Bachelor,3,Medium,348.51713766872706,1,0,0,-1.1197632046528996,0.35705081522969206,-1.448627592489601
63,26534.933708696964,Bachelor,39,Large,523.1859209455154,1,0,0,-1.296417019073638,-0.5776753061153456,-1.4647178790174915
30,71546.96059104611,Bachelor,12,Large,850.0,2,0,1,-0.7704357040571043,-0.6594250593708154,0.07150885164545377
57,42184.08794944125,High School,35,Large,709.1785637967985,3,0,1,-0.627560519337802,0.2307143225261567,1.5056431735879783
59,46725.456119106355,PhD,42,Medium,832.1546377512267,1,1,1,-1.5297344781621638,0.4772704383004247,0.7330413348789147
26,30651.74238089755,High School,6,Small,300.0,1,0,1,-1.1251412064715562,-0.6039340919948635,1.2226186405254824
67,51523.29512976156,Bachelor,43,Medium,798.5726381604609,1,0,1,0.07590510564248618,1.319207183718956,-1.8050602651350813
44,45155.359131546,Bachelor,22,Medium,661.8425455922181,0,0,1,1.9896233197859403,1.312349419349959,-1.4086007649927637
75,32377.02089933173,Master,48,Small,648.9273275616829,2,0,0,1.007648027585613,-1.582326223256552,0.01065018333972301
19,20000.0,High School,0,Medium,300.0,2,0,0,0.1605197636034175,-0.7770269498681626,0.8362220356228841
22,20000.0,Bachelor,0,Medium,300.0,1,0,0,1.1283418673281178,0.11620752446979979,0.6380438724966973
46,56382.69264454731,Bachelor,21,Large,746.5356332417597,0,1,1,1.155463444032668,0.3707713470084925,-1.3441651355805415
54,20000.0,High School,37,Small,431.3787836292262,0,0,0,-0.3049799427347158,2.132339972594481,1.1357070249764591
55,53191.63300282447,Bachelor,36,Medium,850.0,2,0,1,0.25789583892771883,0.14089428005850688,-0.0813487119111878
36,41030.98630425603,Master,17,Small,621.0257800506593,1,1,1,0.977897895716481,-0.11640759431454666,0.7777277323625208
25,36691.240500990905,PhD,5,Small,530.1095722470093,0,1,1,1.1144725305479388,-1.1380353085896193,-0.6050775575298217
65,56070.762202177706,High School,39,Small,850.0,2,0,1,1.1240726106125611,-1.5853933954789459,-1.5437376873201276
62,52636.388733035164,High School,39,Large,850.0,3,0,1,-1.0270107371041115,-0.13367224608320621,0.8458451547265275
18,21900.228417176062,High School,0,Small,351.39220007039984,1,0,0,1.1750515732605733,2.0573851919747073,0.4696468858003245
39,55947.68841334774,High School,12,Large,784.4037798554954,2,1,1,1.8580769095349603,-0.2117687263556034,-1.2456243495863109
69,47136.36881615247,High School,45,Small,783.6554854044191,1,1,1,1.4934277498589466,-0.7727316377760143,-0.6681727171915542
34,45932.62586829928,High School,10,Large,607.2244012634991,0,0,1,-1.0855220498019567,0.45206939750253444,0.6860871261141969
24,22777.62202924436,PhD,2,Large,400.68272522906204,1,0,0,-1.3369763063635876,-2.005565247906864,0.20603560810640767
42,60527.25405005494,Master,28,Large,789.4358534280016,0,0,1,0.46522568269359166,0.07929023735558088,0.5016921713101461
62,59339.06561837995,High School,40,Large,838.9644493705766,3,0,1,1.4748339702164097,0.8243781842244223,-0.5243533892074038
21,39933.83300411522,High School,0,Large,477.53742630295335,1,1,0,0.2261679845168741,-0.9475591999243003,1.4231269151015797
53,28850.018585490936,Bachelor,30,Large,631.4704699658654,1,0,1,-0.23497783215533918,1.3688697690641167,-0.11115045016438219
23,36961.675455787285,High School,3,Medium,457.864921338293,2,0,0,-0.09018899992451593,0.6596825494058685,-2.367457713037522
77,44251.061530372615,Bachelor,52,Small,843.8933549030608,1,0,1,1.0204921999415826,1.3779212355920512,0.10693893988841995
48,52397.022564474755,Bachelor,32,Small,733.1858293761751,0,1,1,-0.32160757971258463,-1.3763126202992861,0.6049427271695414
36,46715.174896339835,Master,14,Small,685.3230266876666,4,1,1,0.4809546567332921,-0.18070009201622195,0.29707670650157786
78,43915.51162657871,Bachelor,55,Medium,850.0,1,0,1,-0.13036310131461112,0.9221265685282305,-0.4266361045534556
61,56727.82219277196,Bachelor,42,Medium,797.7189848694516,1,1,1,-0.8883379856704551,-1.4978586930372924,-1.9537186715610662
71,41866.87081844908,Bachelor,46,Large,787.0703075387898,0,0,1,-0.9666911156806918,0.9470716884295981,-0.6499728020139508
56,21044.684821543007,High School,36,Large,406.3175038505017,2,0,0,0.5253093141899636,-0.17984689126765785,-0.5555511383849425
44,71604.85619467754,Bachelor,26,Medium,850.0,1,0,1,-2.705403632495093,0.9396288469277305,-0.6591910006946118
27,29713.37996662838,Bachelor,4,Medium,431.562103834665,0,1,0,0.4792627338280566,0.21747006139177585,0.6119636544075946
43,38742.83725019746,High School,27,Large,694.7716682750994,1,1,1,-0.17061995770419122,1.4108264178369772,-0.33342304340081597
36,82200.11807868324,High School,16,Small,850.0,1,0,1,0.9460831299162104,-1.2919099995876053,1.3816751055690941
56,33165.30616460977,High School,36,Large,573.2987572829456,0,1,1,0.6014641980201434,0.3290702909290166,-0.22555974469442344
79,62022.6802367022,Master,61,Small,850.0,2,0,1,0.044620925800648865,-1.5115652783703661,1.2158841881335962
20,36104.90538699469,High School,3,Medium,507.2588925920721,5,0,0,-1.0673646082592771,0.4195382934260736,0.214464999433737
62,59477.76186498065,High School,41,Small,850.0,3,0,1,-1.0132356955843047,0.3278199178627215,0.26381189532990224
30,49620.860208136866,High School,10,Large,701.0575269814432,1,0,1,-0.6449650528544839,-0.2850815627220584,-0.6828648921657748
67,33086.817890978156,Bachelor,49,Medium,639.7156150074118,1,1,1,0.8685942458880155,-0.7837972248752872,-1.3506337584590082
45,65580.47815342677,High School,20,Small,835.0388237586618,2,0,1,1.7687051231550428,-0.3253660049964661,-0.07332675421007341
79,37504.78911877992,PhD,52,Small,745.4977431426607,0,0,1,0.32989116388467504,0.09765266993990253,1.6868466852521644
75,46414.614073240264,Master,53,Medium,758.3319205279993,1,1,1,-0.5892189387075518,0.2841867783026447,-0.45869708140868115
37,57130.23118382849,Bachelor,10,Large,647.6734627807367,0,0,1,-0.48502414034909636,1.9323159765432887,-0.6173704023674544
45,35650.207362621804,Bachelor,22,Large,577.3753041601752,2,1,1,-0.4390087332438324,0.8734164825437462,-0.17191982955707807
25,42893.156118546,High School,4,Medium,550.5666672682821,1,0,0,1.040114514441264,-0.5868968207700058,1.7681879440428108
78,44033.21042025155,High School,55,Medium,843.1551934293487,1,1,1,-0.45858596778785604,0.5793756495662277,0.786936965727583
58,21580.713677518164,Master,36,Medium,501.43342753890306,3,0,0,-0.04368682661009883,0.8813190784808687,1.2142629262078282
56,37377.270401649585,High School,31,Large,770.235360221787,2,0,1,1.3447985487000405,-0.6559668882563895,-1.9803391947521243
18,28136.80924350884,High School,0,Large,379.7885595987232,0,0,0,-0.5674776914516717,0.7021560365426129,-0.8246305491888979
20,37980.52210107176,Bachelor,0,Medium,410.98207820488733,2,0,0,0.5570605720300378,-1.4867340344651276,-0.7899341772818036
30,50593.05024788809,High School,2,Large,599.9347596937516,0,1,1,0.900454952780288,-0.6923947375621664,1.1360875197362512
45,57168.917549447266,Master,22,Medium,796.704408961909,2,0,1,0.06344197536631992,-1.4242306708863055,0.6598800276666624
79,47346.10980188948,High School,60,Large,846.6897671409712,0,0,1,1.9541178007911726,-0.21105703520105998,1.0558908726093892
74,32315.313987410686,Master,52,Large,631.7291450159337,2,1,1,1.6654532198322556,-0.4736454828738707,-1.8755879993076272
77,33470.44246994908,Bachelor,52,Large,716.7620205678477,0,0,0,0.26309708300020745,-0.3969558041933814,1.1103380041628312
66,53071.292745391846,Master,44,Large,850.0,1,1,1,-0.8038168584562375,0.8154759546967851,0.6593263896373783
42,69402.07759719618,High School,21,Small,850.0,2,0,1,-0.7565586120386898,0.09058242621445799,-0.9240938470341852
73,35991.57567556442,Bachelor,51,Large,679.1112713995394,1,0,0,0.21264119084764455,0.8003230965755296,-0.1969252264791808
50,44462.87630865392,Master,27,Medium,673.7423727911305,0,1,1,-1.0900305490467894,1.6263502698481267,-0.8935861777121661
55,44109.04000818767,Bachelor,34,Small,795.7212195366582,2,1,1,0.2689419627492708,2.0946659246342496,-0.096608714609876
70,43029.5507436418,High School,43,Medium,796.7248178329485,0,1,1,1.6880955436135636,-0.13980411759659714,0.4493554919613545
23,39490.10963418936,Bachelor,0,Large,463.8033599659245,0,0,0,0.062486768781512506,0.5347453223877701,1.4042195681508858
75,54077.98713408188,Bachelor,49,Small,850.0,0,0,1,-0.018947772060288526,-0.1547590102991274,-0.9394193533689634
61,36912.90783924486,Bachelor,43,Medium,613.4211406407155,1,0,1,0.85319306617687,1.014199415229713,-0.46921624820225877
62,26696.6695858072,Master,42,Medium,580.830327241755,1,0,1,0.5248355594766583,0.8196901116914421,-1.1029292212807407
49,66060.59702891237,High School,28,Small,850.0,2,1,1,-1.1483107875154437,-0.6605389448122487,0.7665634013134599
62,58073.0630938806,Bachelor,36,Small,850.0,0,1,1,-0.4552341747476113,-0.5133705452546704,-1.5755815077443993
78,31756.345545007225,Master,58,Large,633.2493689033334,0,0,1,1.893954323518528,1.3860463572875443,0.1770138624110547
64,46627.58410531144,Bachelor,46,Large,829.7317029022809,2,0,1,0.32544518827646685,-0.5491701127729725,-1.2257879895516894
38,52256.47514327173,Master,18,Small,720.7803913227447,2,0,1,-1.0064333071717706,-0.11179534549832311,0.04581193490126893
33,25523.49138469616,PhD,11,Large,407.13839560512423,3,0,0,-0.191845783812055,0.6750409090327198,1.155911725944232
71,50544.159719151416,Bachelor,51,Large,839.5746951975483,1,0,1,-1.7825872665529896,-0.16557562148758803,-0.5112627641246874
38,57161.39571411218,High School,17,Medium,665.567365346386,0,0,1,-1.8575220344892458,1.533965179038197,0.22087004079938918
28,31386.14232818162,High School,9,Large,485.7613547352285,2,0,0,0.9822712353716161,1.033106005609841,-0.8931662106631546
77,47650.30646951352,Bachelor,58,Large,795.5602259029678,2,0,1,-0.004471669429406306,-0.8841694016939687,-0.11243082043467863
54,38820.48888815172,Master,31,Medium,620.7950981286317,1,0,1,0.5188768838638564,-0.5855066115197317,-1.5578995931694133
53,55452.90874614714,High School,29,Small,840.4283191891363,3,0,1,1.1578849115841738,0.5875615412122368,0.7077159067970932
52,46152.70370341704,High School,29,Large,630.6952585117151,1,0,1,0.3394738577519713,-0.05202390558395967,-0.4154640505802598
